"Timestamp","Category","Message"
"2025/05/23-09:28:16","[TREE_UPDATE]","Changing the parent of node with ID: UEData {id=80, name='5a4967cc-e22f-4e6c-b149-6157e948ded9', battery=64.36314030158411, signalStrength=-15.26134340821369, dataRate=652.1559230874607, cqi=7, los=true, latitude=22.766008397121865, longitude=-13.2413586990956, ip='172.18.0.11', port=50051, restPort=8888, isUEVBS=false} → from=TreeNode{data=UEData {id=1, name='BaseStation', battery=100.0, signalStrength=100.0, dataRate=10000.0, cqi=12, los=true, latitude=0.0, longitude=0.0, ip='127.0.0.1', port=50051, restPort=8888, isUEVBS=true}, edgeWeightDataRate=0.0, WeightedDataRate=1.7976931348623157E308, parent=null, childrenCount=8, children=[UEData {id=3, name='0ba7bcd6-e348-40f2-ba6e-ad245a100849', battery=75.01427714674244, signalStrength=11.2234, dataRate=145.234421, cqi=12, los=false, latitude=35.1532, longitude=33.33785, ip='172.18.0.10', port=50051, restPort=8888, isUEVBS=true}, UEData {id=4, name='f2a6b8f0-7624-44d6-86a1-799019ceec01', battery=75.01427714674244, signalStrength=11.2234, dataRate=145.234421, cqi=12, los=false, latitude=35.1532, longitude=33.33785, ip='172.18.0.6', port=50051, restPort=8888, isUEVBS=true}, UEData {id=38, name='c071e823-8af5-492b-b647-4c00e2df9501', battery=97.96587658426662, signalStrength=8.59341286967673, dataRate=34.95008758065432, cqi=5, los=true, latitude=10.05724758558543, longitude=1.4335691534374178, ip='172.18.0.12', port=50051, restPort=8888, isUEVBS=false}, UEData {id=45, name='2e92b8d2-f3a9-463f-b0d7-2832cb04e034', battery=85.60279606393479, signalStrength=2.7356174946205303, dataRate=219.69798273288043, cqi=14, los=false, latitude=-16.35904279050264, longitude=-27.594507330599356, ip='172.18.0.9', port=50051, restPort=8888, isUEVBS=true}, UEData {id=75, name='d07f7975-3c09-4160-98fa-5779c4b8b244', battery=26.465493945211303, signalStrength=16.5835277074334, dataRate=737.0573098137431, cqi=2, los=false, latitude=-54.86448546951712, longitude=-78.79388673058688, ip='172.18.0.5', port=50051, restPort=8888, isUEVBS=false}, UEData {id=80, name='5a4967cc-e22f-4e6c-b149-6157e948ded9', battery=64.36314030158411, signalStrength=-15.26134340821369, dataRate=652.1559230874607, cqi=7, los=true, latitude=22.766008397121865, longitude=-13.2413586990956, ip='172.18.0.11', port=50051, restPort=8888, isUEVBS=false}, UEData {id=82, name='fb771cfd-2b0a-4da8-8de0-91bddcce219f', battery=33.566326885489005, signalStrength=-117.43499402659393, dataRate=201.88151780936258, cqi=11, los=true, latitude=-85.63659075203014, longitude=-59.73595317931073, ip='172.18.0.6', port=50051, restPort=8888, isUEVBS=false}, UEData {id=81, name='f22f42bf-093c-4532-9f56-56acf420165e', battery=71.04011086777327, signalStrength=-108.2573228676116, dataRate=681.5727095793951, cqi=3, los=true, latitude=-87.99590606588092, longitude=131.00292969151445, ip='172.18.0.7', port=50051, restPort=8888, isUEVBS=false}]} to=TreeNode{data=UEData {id=1, name='BaseStation', battery=100.0, signalStrength=100.0, dataRate=10000.0, cqi=12, los=true, latitude=0.0, longitude=0.0, ip='127.0.0.1', port=50051, restPort=8888, isUEVBS=true}, edgeWeightDataRate=0.0, WeightedDataRate=1.7976931348623157E308, parent=null, childrenCount=8, children=[UEData {id=3, name='0ba7bcd6-e348-40f2-ba6e-ad245a100849', battery=75.01427714674244, signalStrength=11.2234, dataRate=145.234421, cqi=12, los=false, latitude=35.1532, longitude=33.33785, ip='172.18.0.10', port=50051, restPort=8888, isUEVBS=true}, UEData {id=4, name='f2a6b8f0-7624-44d6-86a1-799019ceec01', battery=75.01427714674244, signalStrength=11.2234, dataRate=145.234421, cqi=12, los=false, latitude=35.1532, longitude=33.33785, ip='172.18.0.6', port=50051, restPort=8888, isUEVBS=true}, UEData {id=38, name='c071e823-8af5-492b-b647-4c00e2df9501', battery=97.96587658426662, signalStrength=8.59341286967673, dataRate=34.95008758065432, cqi=5, los=true, latitude=10.05724758558543, longitude=1.4335691534374178, ip='172.18.0.12', port=50051, restPort=8888, isUEVBS=false}, UEData {id=45, name='2e92b8d2-f3a9-463f-b0d7-2832cb04e034', battery=85.60279606393479, signalStrength=2.7356174946205303, dataRate=219.69798273288043, cqi=14, los=false, latitude=-16.35904279050264, longitude=-27.594507330599356, ip='172.18.0.9', port=50051, restPort=8888, isUEVBS=true}, UEData {id=75, name='d07f7975-3c09-4160-98fa-5779c4b8b244', battery=26.465493945211303, signalStrength=16.5835277074334, dataRate=737.0573098137431, cqi=2, los=false, latitude=-54.86448546951712, longitude=-78.79388673058688, ip='172.18.0.5', port=50051, restPort=8888, isUEVBS=false}, UEData {id=80, name='5a4967cc-e22f-4e6c-b149-6157e948ded9', battery=64.36314030158411, signalStrength=-15.26134340821369, dataRate=652.1559230874607, cqi=7, los=true, latitude=22.766008397121865, longitude=-13.2413586990956, ip='172.18.0.11', port=50051, restPort=8888, isUEVBS=false}, UEData {id=82, name='fb771cfd-2b0a-4da8-8de0-91bddcce219f', battery=33.566326885489005, signalStrength=-117.43499402659393, dataRate=201.88151780936258, cqi=11, los=true, latitude=-85.63659075203014, longitude=-59.73595317931073, ip='172.18.0.6', port=50051, restPort=8888, isUEVBS=false}, UEData {id=81, name='f22f42bf-093c-4532-9f56-56acf420165e', battery=71.04011086777327, signalStrength=-108.2573228676116, dataRate=681.5727095793951, cqi=3, los=true, latitude=-87.99590606588092, longitude=131.00292969151445, ip='172.18.0.7', port=50051, restPort=8888, isUEVBS=false}]}"
"2025/05/23-09:28:17","[TREE_UPDATE]","Changing the parent of node with ID: UEData {id=81, name='f22f42bf-093c-4532-9f56-56acf420165e', battery=71.04011086777327, signalStrength=-108.2573228676116, dataRate=681.5727095793951, cqi=3, los=true, latitude=-87.99590606588092, longitude=131.00292969151445, ip='172.18.0.7', port=50051, restPort=8888, isUEVBS=false} → from=TreeNode{data=UEData {id=1, name='BaseStation', battery=100.0, signalStrength=100.0, dataRate=10000.0, cqi=12, los=true, latitude=0.0, longitude=0.0, ip='127.0.0.1', port=50051, restPort=8888, isUEVBS=true}, edgeWeightDataRate=0.0, WeightedDataRate=1.7976931348623157E308, parent=null, childrenCount=8, children=[UEData {id=3, name='0ba7bcd6-e348-40f2-ba6e-ad245a100849', battery=75.01427714674244, signalStrength=11.2234, dataRate=145.234421, cqi=12, los=false, latitude=35.1532, longitude=33.33785, ip='172.18.0.10', port=50051, restPort=8888, isUEVBS=true}, UEData {id=4, name='f2a6b8f0-7624-44d6-86a1-799019ceec01', battery=75.01427714674244, signalStrength=11.2234, dataRate=145.234421, cqi=12, los=false, latitude=35.1532, longitude=33.33785, ip='172.18.0.6', port=50051, restPort=8888, isUEVBS=true}, UEData {id=38, name='c071e823-8af5-492b-b647-4c00e2df9501', battery=97.96587658426662, signalStrength=8.59341286967673, dataRate=34.95008758065432, cqi=5, los=true, latitude=10.05724758558543, longitude=1.4335691534374178, ip='172.18.0.12', port=50051, restPort=8888, isUEVBS=false}, UEData {id=45, name='2e92b8d2-f3a9-463f-b0d7-2832cb04e034', battery=85.60279606393479, signalStrength=2.7356174946205303, dataRate=219.69798273288043, cqi=14, los=false, latitude=-16.35904279050264, longitude=-27.594507330599356, ip='172.18.0.9', port=50051, restPort=8888, isUEVBS=true}, UEData {id=75, name='d07f7975-3c09-4160-98fa-5779c4b8b244', battery=26.465493945211303, signalStrength=16.5835277074334, dataRate=737.0573098137431, cqi=2, los=false, latitude=-54.86448546951712, longitude=-78.79388673058688, ip='172.18.0.5', port=50051, restPort=8888, isUEVBS=false}, UEData {id=80, name='5a4967cc-e22f-4e6c-b149-6157e948ded9', battery=64.36314030158411, signalStrength=-15.26134340821369, dataRate=652.1559230874607, cqi=7, los=true, latitude=22.766008397121865, longitude=-13.2413586990956, ip='172.18.0.11', port=50051, restPort=8888, isUEVBS=false}, UEData {id=82, name='fb771cfd-2b0a-4da8-8de0-91bddcce219f', battery=33.566326885489005, signalStrength=-117.43499402659393, dataRate=201.88151780936258, cqi=11, los=true, latitude=-85.63659075203014, longitude=-59.73595317931073, ip='172.18.0.6', port=50051, restPort=8888, isUEVBS=false}, UEData {id=81, name='f22f42bf-093c-4532-9f56-56acf420165e', battery=71.04011086777327, signalStrength=-108.2573228676116, dataRate=681.5727095793951, cqi=3, los=true, latitude=-87.99590606588092, longitude=131.00292969151445, ip='172.18.0.7', port=50051, restPort=8888, isUEVBS=false}]} to=TreeNode{data=UEData {id=1, name='BaseStation', battery=100.0, signalStrength=100.0, dataRate=10000.0, cqi=12, los=true, latitude=0.0, longitude=0.0, ip='127.0.0.1', port=50051, restPort=8888, isUEVBS=true}, edgeWeightDataRate=0.0, WeightedDataRate=1.7976931348623157E308, parent=null, childrenCount=8, children=[UEData {id=3, name='0ba7bcd6-e348-40f2-ba6e-ad245a100849', battery=75.01427714674244, signalStrength=11.2234, dataRate=145.234421, cqi=12, los=false, latitude=35.1532, longitude=33.33785, ip='172.18.0.10', port=50051, restPort=8888, isUEVBS=true}, UEData {id=4, name='f2a6b8f0-7624-44d6-86a1-799019ceec01', battery=75.01427714674244, signalStrength=11.2234, dataRate=145.234421, cqi=12, los=false, latitude=35.1532, longitude=33.33785, ip='172.18.0.6', port=50051, restPort=8888, isUEVBS=true}, UEData {id=38, name='c071e823-8af5-492b-b647-4c00e2df9501', battery=97.96587658426662, signalStrength=8.59341286967673, dataRate=34.95008758065432, cqi=5, los=true, latitude=10.05724758558543, longitude=1.4335691534374178, ip='172.18.0.12', port=50051, restPort=8888, isUEVBS=false}, UEData {id=45, name='2e92b8d2-f3a9-463f-b0d7-2832cb04e034', battery=85.60279606393479, signalStrength=2.7356174946205303, dataRate=219.69798273288043, cqi=14, los=false, latitude=-16.35904279050264, longitude=-27.594507330599356, ip='172.18.0.9', port=50051, restPort=8888, isUEVBS=true}, UEData {id=75, name='d07f7975-3c09-4160-98fa-5779c4b8b244', battery=26.465493945211303, signalStrength=16.5835277074334, dataRate=737.0573098137431, cqi=2, los=false, latitude=-54.86448546951712, longitude=-78.79388673058688, ip='172.18.0.5', port=50051, restPort=8888, isUEVBS=false}, UEData {id=80, name='5a4967cc-e22f-4e6c-b149-6157e948ded9', battery=64.36314030158411, signalStrength=-15.26134340821369, dataRate=652.1559230874607, cqi=7, los=true, latitude=22.766008397121865, longitude=-13.2413586990956, ip='172.18.0.11', port=50051, restPort=8888, isUEVBS=false}, UEData {id=82, name='fb771cfd-2b0a-4da8-8de0-91bddcce219f', battery=33.566326885489005, signalStrength=-117.43499402659393, dataRate=201.88151780936258, cqi=11, los=true, latitude=-85.63659075203014, longitude=-59.73595317931073, ip='172.18.0.6', port=50051, restPort=8888, isUEVBS=false}, UEData {id=81, name='f22f42bf-093c-4532-9f56-56acf420165e', battery=71.04011086777327, signalStrength=-108.2573228676116, dataRate=681.5727095793951, cqi=3, los=true, latitude=-87.99590606588092, longitude=131.00292969151445, ip='172.18.0.7', port=50051, restPort=8888, isUEVBS=false}]}"
"2025/05/23-09:28:18","[TREE_UPDATE]","Changing the parent of node with ID: UEData {id=82, name='fb771cfd-2b0a-4da8-8de0-91bddcce219f', battery=33.566326885489005, signalStrength=-117.43499402659393, dataRate=201.88151780936258, cqi=11, los=true, latitude=-85.63659075203014, longitude=-59.73595317931073, ip='172.18.0.6', port=50051, restPort=8888, isUEVBS=false} → from=TreeNode{data=UEData {id=1, name='BaseStation', battery=100.0, signalStrength=100.0, dataRate=10000.0, cqi=12, los=true, latitude=0.0, longitude=0.0, ip='127.0.0.1', port=50051, restPort=8888, isUEVBS=true}, edgeWeightDataRate=0.0, WeightedDataRate=1.7976931348623157E308, parent=null, childrenCount=8, children=[UEData {id=3, name='0ba7bcd6-e348-40f2-ba6e-ad245a100849', battery=75.01427714674244, signalStrength=11.2234, dataRate=145.234421, cqi=12, los=false, latitude=35.1532, longitude=33.33785, ip='172.18.0.10', port=50051, restPort=8888, isUEVBS=true}, UEData {id=4, name='f2a6b8f0-7624-44d6-86a1-799019ceec01', battery=75.01427714674244, signalStrength=11.2234, dataRate=145.234421, cqi=12, los=false, latitude=35.1532, longitude=33.33785, ip='172.18.0.6', port=50051, restPort=8888, isUEVBS=true}, UEData {id=38, name='c071e823-8af5-492b-b647-4c00e2df9501', battery=97.96587658426662, signalStrength=8.59341286967673, dataRate=34.95008758065432, cqi=5, los=true, latitude=10.05724758558543, longitude=1.4335691534374178, ip='172.18.0.12', port=50051, restPort=8888, isUEVBS=false}, UEData {id=45, name='2e92b8d2-f3a9-463f-b0d7-2832cb04e034', battery=85.60279606393479, signalStrength=2.7356174946205303, dataRate=219.69798273288043, cqi=14, los=false, latitude=-16.35904279050264, longitude=-27.594507330599356, ip='172.18.0.9', port=50051, restPort=8888, isUEVBS=true}, UEData {id=75, name='d07f7975-3c09-4160-98fa-5779c4b8b244', battery=26.465493945211303, signalStrength=16.5835277074334, dataRate=737.0573098137431, cqi=2, los=false, latitude=-54.86448546951712, longitude=-78.79388673058688, ip='172.18.0.5', port=50051, restPort=8888, isUEVBS=false}, UEData {id=80, name='5a4967cc-e22f-4e6c-b149-6157e948ded9', battery=64.36314030158411, signalStrength=-15.26134340821369, dataRate=652.1559230874607, cqi=7, los=true, latitude=22.766008397121865, longitude=-13.2413586990956, ip='172.18.0.11', port=50051, restPort=8888, isUEVBS=false}, UEData {id=82, name='fb771cfd-2b0a-4da8-8de0-91bddcce219f', battery=33.566326885489005, signalStrength=-117.43499402659393, dataRate=201.88151780936258, cqi=11, los=true, latitude=-85.63659075203014, longitude=-59.73595317931073, ip='172.18.0.6', port=50051, restPort=8888, isUEVBS=false}, UEData {id=81, name='f22f42bf-093c-4532-9f56-56acf420165e', battery=71.04011086777327, signalStrength=-108.2573228676116, dataRate=681.5727095793951, cqi=3, los=true, latitude=-87.99590606588092, longitude=131.00292969151445, ip='172.18.0.7', port=50051, restPort=8888, isUEVBS=false}]} to=TreeNode{data=UEData {id=1, name='BaseStation', battery=100.0, signalStrength=100.0, dataRate=10000.0, cqi=12, los=true, latitude=0.0, longitude=0.0, ip='127.0.0.1', port=50051, restPort=8888, isUEVBS=true}, edgeWeightDataRate=0.0, WeightedDataRate=1.7976931348623157E308, parent=null, childrenCount=8, children=[UEData {id=3, name='0ba7bcd6-e348-40f2-ba6e-ad245a100849', battery=75.01427714674244, signalStrength=11.2234, dataRate=145.234421, cqi=12, los=false, latitude=35.1532, longitude=33.33785, ip='172.18.0.10', port=50051, restPort=8888, isUEVBS=true}, UEData {id=4, name='f2a6b8f0-7624-44d6-86a1-799019ceec01', battery=75.01427714674244, signalStrength=11.2234, dataRate=145.234421, cqi=12, los=false, latitude=35.1532, longitude=33.33785, ip='172.18.0.6', port=50051, restPort=8888, isUEVBS=true}, UEData {id=38, name='c071e823-8af5-492b-b647-4c00e2df9501', battery=97.96587658426662, signalStrength=8.59341286967673, dataRate=34.95008758065432, cqi=5, los=true, latitude=10.05724758558543, longitude=1.4335691534374178, ip='172.18.0.12', port=50051, restPort=8888, isUEVBS=false}, UEData {id=45, name='2e92b8d2-f3a9-463f-b0d7-2832cb04e034', battery=85.60279606393479, signalStrength=2.7356174946205303, dataRate=219.69798273288043, cqi=14, los=false, latitude=-16.35904279050264, longitude=-27.594507330599356, ip='172.18.0.9', port=50051, restPort=8888, isUEVBS=true}, UEData {id=75, name='d07f7975-3c09-4160-98fa-5779c4b8b244', battery=26.465493945211303, signalStrength=16.5835277074334, dataRate=737.0573098137431, cqi=2, los=false, latitude=-54.86448546951712, longitude=-78.79388673058688, ip='172.18.0.5', port=50051, restPort=8888, isUEVBS=false}, UEData {id=80, name='5a4967cc-e22f-4e6c-b149-6157e948ded9', battery=64.36314030158411, signalStrength=-15.26134340821369, dataRate=652.1559230874607, cqi=7, los=true, latitude=22.766008397121865, longitude=-13.2413586990956, ip='172.18.0.11', port=50051, restPort=8888, isUEVBS=false}, UEData {id=82, name='fb771cfd-2b0a-4da8-8de0-91bddcce219f', battery=33.566326885489005, signalStrength=-117.43499402659393, dataRate=201.88151780936258, cqi=11, los=true, latitude=-85.63659075203014, longitude=-59.73595317931073, ip='172.18.0.6', port=50051, restPort=8888, isUEVBS=false}, UEData {id=81, name='f22f42bf-093c-4532-9f56-56acf420165e', battery=71.04011086777327, signalStrength=-108.2573228676116, dataRate=681.5727095793951, cqi=3, los=true, latitude=-87.99590606588092, longitude=131.00292969151445, ip='172.18.0.7', port=50051, restPort=8888, isUEVBS=false}]}"
"2025/05/23-09:29:53","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=84, name='0b05f186-cbae-418e-b8e3-e4740dd2b0ce', battery=82.16686832386084, signalStrength=-73.12220114188068, dataRate=721.3245426816002, cqi=15, los=true, latitude=76.47346900324376, longitude=-165.76688884243887, ip='172.18.0.3', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:29:56","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=85, name='ef015007-a87f-4fe2-a9f2-d65f110a960a', battery=47.07183296448253, signalStrength=-9.693204329524818, dataRate=619.1568438492892, cqi=6, los=false, latitude=81.4527155907314, longitude=153.7967044434862, ip='172.18.0.5', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:29:56","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=86, name='2bc1beca-c74f-4d1c-b7f5-7124a9500cca', battery=78.84827974924586, signalStrength=-116.98463702087646, dataRate=366.32165614126313, cqi=6, los=true, latitude=76.4461277809113, longitude=-149.6087121818638, ip='172.18.0.4', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:29:58","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=87, name='dc6a6c0b-3e2a-4a95-8125-0e1d07d1d2fe', battery=30.736655456507123, signalStrength=-69.01775020233157, dataRate=944.2159878861994, cqi=12, los=true, latitude=-22.434581366803812, longitude=-5.00698668829736, ip='172.18.0.7', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:29:58","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=88, name='651e86b4-2158-4473-8d34-484122f74f63', battery=99.43134766414025, signalStrength=12.581185288339046, dataRate=781.2320148940909, cqi=1, los=false, latitude=66.69536266894667, longitude=-31.934242142465564, ip='172.18.0.11', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:29:58","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=89, name='00911c1d-35ee-467a-a359-a8401cdf9cdc', battery=4.37025507232115, signalStrength=-27.08489532761004, dataRate=570.7548641954173, cqi=11, los=false, latitude=-81.69450055903242, longitude=58.61843137888519, ip='172.18.0.6', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:29:58","[NODE_CREATED]","Parent ID: 90 → New Node: TreeNode{data=UEData {id=90, name='abd23b4a-7ee3-4554-8b15-1d6346330be9', battery=89.99809986169453, signalStrength=-13.212829169024687, dataRate=15.6811132043414, cqi=9, los=false, latitude=-80.43110605107871, longitude=-13.601002101476126, ip='172.18.0.12', port=50051, restPort=8888, isUEVBS=false}, edgeWeightDataRate=13023.935075151923, WeightedDataRate=1.7976931348623157E308, parent=UEData {id=1, name='BaseStation', battery=100.0, signalStrength=100.0, dataRate=10000.0, cqi=12, los=true, latitude=0.0, longitude=0.0, ip='127.0.0.1', port=50051, restPort=8888, isUEVBS=true}, childrenCount=0, children=[]}"
"2025/05/23-09:29:59","[NODE_CREATED]","Parent ID: 91 → New Node: TreeNode{data=UEData {id=91, name='0d2cc8bd-cc74-4d01-ae5c-d62236456496', battery=81.72774515795935, signalStrength=-38.99643818975839, dataRate=49.961002324584555, cqi=5, los=true, latitude=-45.831883933725386, longitude=58.25722937379439, ip='172.18.0.8', port=50051, restPort=8888, isUEVBS=false}, edgeWeightDataRate=18079.386038694756, WeightedDataRate=1.7976931348623157E308, parent=UEData {id=1, name='BaseStation', battery=100.0, signalStrength=100.0, dataRate=10000.0, cqi=12, los=true, latitude=0.0, longitude=0.0, ip='127.0.0.1', port=50051, restPort=8888, isUEVBS=true}, childrenCount=0, children=[]}"
"2025/05/23-09:29:59","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=93, name='75ba69eb-5bd4-4e30-a8ee-9e5fa6118567', battery=46.74597833769627, signalStrength=5.551127553496695, dataRate=435.4432716753599, cqi=4, los=true, latitude=71.00870651033719, longitude=-128.8036151726509, ip='172.18.0.9', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:29:59","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=92, name='0de456ee-ccc2-4b16-a76e-a8b56c18c2cb', battery=66.22966802470998, signalStrength=18.03386219302172, dataRate=811.5672134692124, cqi=7, los=true, latitude=10.053851315865472, longitude=-171.37572832789488, ip='172.18.0.10', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:30:05","[NODE_CREATED]","Parent ID: 84 → New Node: TreeNode{data=UEData {id=84, name='0b05f186-cbae-418e-b8e3-e4740dd2b0ce', battery=82.16686832386084, signalStrength=-73.12220114188068, dataRate=721.3245426816002, cqi=15, los=true, latitude=76.47346900324376, longitude=-165.76688884243887, ip='172.18.0.3', port=50051, restPort=8888, isUEVBS=false}, edgeWeightDataRate=281510.12255006353, WeightedDataRate=5574.391524000875, parent=UEData {id=76, name='ed295997-154a-424f-9246-18f761526ae6', battery=95.90639802345197, signalStrength=5.0630051192974275, dataRate=143.4256038056336, cqi=11, los=true, latitude=60.23143243740128, longitude=176.32406430633154, ip='172.18.0.4', port=50051, restPort=8888, isUEVBS=true}, childrenCount=0, children=[]}"
"2025/05/23-09:30:07","[NODE_CREATED]","Parent ID: 86 → New Node: TreeNode{data=UEData {id=86, name='2bc1beca-c74f-4d1c-b7f5-7124a9500cca', battery=78.84827974924586, signalStrength=-116.98463702087646, dataRate=366.32165614126313, cqi=6, los=true, latitude=76.4461277809113, longitude=-149.6087121818638, ip='172.18.0.4', port=50051, restPort=8888, isUEVBS=false}, edgeWeightDataRate=214048.6701165431, WeightedDataRate=5574.391524000875, parent=UEData {id=76, name='ed295997-154a-424f-9246-18f761526ae6', battery=95.90639802345197, signalStrength=5.0630051192974275, dataRate=143.4256038056336, cqi=11, los=true, latitude=60.23143243740128, longitude=176.32406430633154, ip='172.18.0.4', port=50051, restPort=8888, isUEVBS=true}, childrenCount=0, children=[]}"
"2025/05/23-09:30:08","[NODE_CREATED]","Parent ID: 85 → New Node: TreeNode{data=UEData {id=85, name='ef015007-a87f-4fe2-a9f2-d65f110a960a', battery=47.07183296448253, signalStrength=-9.693204329524818, dataRate=619.1568438492892, cqi=6, los=false, latitude=81.4527155907314, longitude=153.7967044434862, ip='172.18.0.5', port=50051, restPort=8888, isUEVBS=false}, edgeWeightDataRate=23971.682728730593, WeightedDataRate=38536.047574011296, parent=UEData {id=24, name='c0d995b5-ea88-43f7-8629-cb5c3e2185cd', battery=75.01427714674244, signalStrength=11.2234, dataRate=145.234421, cqi=12, los=false, latitude=35.1532, longitude=33.33785, ip='172.18.0.5', port=50051, restPort=8888, isUEVBS=true}, childrenCount=0, children=[]}"
"2025/05/23-09:30:11","[NODE_CREATED]","Parent ID: 88 → New Node: TreeNode{data=UEData {id=88, name='651e86b4-2158-4473-8d34-484122f74f63', battery=99.43134766414025, signalStrength=12.581185288339046, dataRate=781.2320148940909, cqi=1, los=false, latitude=66.69536266894667, longitude=-31.934242142465564, ip='172.18.0.11', port=50051, restPort=8888, isUEVBS=true}, edgeWeightDataRate=36228.7017686964, WeightedDataRate=38536.047574011296, parent=UEData {id=24, name='c0d995b5-ea88-43f7-8629-cb5c3e2185cd', battery=75.01427714674244, signalStrength=11.2234, dataRate=145.234421, cqi=12, los=false, latitude=35.1532, longitude=33.33785, ip='172.18.0.5', port=50051, restPort=8888, isUEVBS=true}, childrenCount=0, children=[]}"
"2025/05/23-09:30:12","[NODE_CREATED]","Parent ID: 92 → New Node: TreeNode{data=UEData {id=92, name='0de456ee-ccc2-4b16-a76e-a8b56c18c2cb', battery=66.22966802470998, signalStrength=18.03386219302172, dataRate=811.5672134692124, cqi=7, los=true, latitude=10.053851315865472, longitude=-171.37572832789488, ip='172.18.0.10', port=50051, restPort=8888, isUEVBS=true}, edgeWeightDataRate=8869.109301620414, WeightedDataRate=36228.7017686964, parent=UEData {id=88, name='651e86b4-2158-4473-8d34-484122f74f63', battery=99.43134766414025, signalStrength=12.581185288339046, dataRate=781.2320148940909, cqi=1, los=false, latitude=66.69536266894667, longitude=-31.934242142465564, ip='172.18.0.11', port=50051, restPort=8888, isUEVBS=true}, childrenCount=0, children=[]}"
"2025/05/23-09:30:12","[NODE_CREATED]","Parent ID: 87 → New Node: TreeNode{data=UEData {id=87, name='dc6a6c0b-3e2a-4a95-8125-0e1d07d1d2fe', battery=30.736655456507123, signalStrength=-69.01775020233157, dataRate=944.2159878861994, cqi=12, los=true, latitude=-22.434581366803812, longitude=-5.00698668829736, ip='172.18.0.7', port=50051, restPort=8888, isUEVBS=false}, edgeWeightDataRate=160918.60328591435, WeightedDataRate=1.7976931348623157E308, parent=UEData {id=1, name='BaseStation', battery=100.0, signalStrength=100.0, dataRate=10000.0, cqi=12, los=true, latitude=0.0, longitude=0.0, ip='127.0.0.1', port=50051, restPort=8888, isUEVBS=true}, childrenCount=0, children=[]}"
"2025/05/23-09:30:13","[NODE_CREATED]","Parent ID: 93 → New Node: TreeNode{data=UEData {id=93, name='75ba69eb-5bd4-4e30-a8ee-9e5fa6118567', battery=46.74597833769627, signalStrength=5.551127553496695, dataRate=435.4432716753599, cqi=4, los=true, latitude=71.00870651033719, longitude=-128.8036151726509, ip='172.18.0.9', port=50051, restPort=8888, isUEVBS=false}, edgeWeightDataRate=85711.94551309787, WeightedDataRate=36228.7017686964, parent=UEData {id=88, name='651e86b4-2158-4473-8d34-484122f74f63', battery=99.43134766414025, signalStrength=12.581185288339046, dataRate=781.2320148940909, cqi=1, los=false, latitude=66.69536266894667, longitude=-31.934242142465564, ip='172.18.0.11', port=50051, restPort=8888, isUEVBS=true}, childrenCount=0, children=[]}"
